step,loss_mean,loss_std,log10_loss_mean,log10_loss_std,cosine_similarity_mean,cosine_similarity_std,loss_replica_1,loss_replica_2,loss_replica_3,cosine_similarity_replica_1,cosine_similarity_replica_2,cosine_similarity_replica_3
91,8.6162962516e-01,7.3363888066e-02,-6.6313123436e-02,3.8013504947e-02,6.3757234812e-01,2.2488021864e-02,7.6030427217e-01,8.9297211170e-01,9.3161249161e-01,6.6833537817e-01,6.2917608023e-01,6.1520558596e-01
92,8.4961360693e-01,7.3844183555e-02,-7.2480378602e-02,3.8794840777e-02,6.4132807652e-01,2.2910694703e-02,7.4799531698e-01,8.7957239151e-01,9.2127311230e-01,6.7251032591e-01,6.3335931301e-01,6.1811459064e-01
93,8.4169073900e-01,7.2600124102e-02,-7.6524297368e-02,3.8513022536e-02,6.4355788628e-01,2.2424660678e-02,7.4154645205e-01,8.7215399742e-01,9.1137176752e-01,6.7419856787e-01,6.3531988859e-01,6.2115520239e-01
94,8.3075650533e-01,7.2441760452e-02,-8.2239635781e-02,3.8928318315e-02,6.4696403344e-01,2.2648297308e-02,7.3104280233e-01,8.6025172472e-01,9.0097498894e-01,6.7778629065e-01,6.3909673691e-01,6.2400907278e-01
95,8.2286439339e-01,7.1751253197e-02,-8.6384807829e-02,3.8923742240e-02,6.4920397600e-01,2.2261937047e-02,7.2413569689e-01,8.5193473101e-01,8.9252275229e-01,6.7954051495e-01,6.4132690430e-01,6.2674450874e-01
96,8.1245189905e-01,7.1477155022e-02,-9.1945990718e-02,3.9268368218e-02,6.5237498283e-01,2.2526795367e-02,7.1425241232e-01,8.4078818560e-01,8.8231509924e-01,6.8298733234e-01,6.4470738173e-01,6.2943023443e-01
97,8.0534360806e-01,7.1033644288e-02,-9.5770767677e-02,3.9358762794e-02,6.5447715918e-01,2.2253266631e-02,7.0789271593e-01,8.3294653893e-01,8.7519156933e-01,6.8469971418e-01,6.4696586132e-01,6.3176590204e-01
98,7.9502445459e-01,7.0626791835e-02,-1.0139744532e-01,3.9652960473e-02,6.5758452813e-01,2.2427034360e-02,6.9810372591e-01,8.2258039713e-01,8.6438924074e-01,6.8802279234e-01,6.5008497238e-01,6.3464581966e-01
99,7.8847708305e-01,7.0368137609e-02,-1.0500369386e-01,3.9809623473e-02,6.5960623821e-01,2.2232011397e-02,6.9223046303e-01,8.1469255686e-01,8.5850822926e-01,6.8968820572e-01,6.5248358250e-01,6.3664692640e-01
100,7.7854547898e-01,6.9961938801e-02,-1.1053497305e-01,4.0106372373e-02,6.6264659166e-01,2.2402506054e-02,6.8272662163e-01,8.0509912968e-01,8.4781068563e-01,6.9297188520e-01,6.5542691946e-01,6.3954097033e-01
101,7.7180407445e-01,6.9302098122e-02,-1.1430606575e-01,4.0026316840e-02,6.6473887364e-01,2.2049066451e-02,6.7735618353e-01,7.9635936022e-01,8.4169667959e-01,6.9441449642e-01,6.5819323063e-01,6.4160889387e-01
102,7.6268571615e-01,6.9039842285e-02,-1.1949797313e-01,4.0365617871e-02,6.6749308507e-01,2.2289351835e-02,6.6855627298e-01,7.8728967905e-01,8.3221119642e-01,6.9749319553e-01,6.6087263823e-01,6.4411342144e-01
103,7.5610631704e-01,6.8472973140e-02,-1.2326022674e-01,4.0349561792e-02,6.6958661874e-01,2.2037274071e-02,6.6307085752e-01,7.7936196327e-01,8.2588613033e-01,6.9906574488e-01,6.6360479593e-01,6.4608931541e-01
104,7.4735939503e-01,6.7992837440e-02,-1.2833008901e-01,4.0526926917e-02,6.7225786050e-01,2.2070710659e-02,6.5511155128e-01,7.6998245716e-01,8.1698417664e-01,7.0175707340e-01,6.6634124517e-01,6.4867526293e-01
105,7.4152837197e-01,6.8071931913e-02,-1.3176525388e-01,4.0888065367e-02,6.7412221432e-01,2.2043697382e-02,6.4932429790e-01,7.6366192102e-01,8.1159889698e-01,7.0347738266e-01,6.6853266954e-01,6.5035659075e-01
106,7.3234345516e-01,6.7503489156e-02,-1.3719266533e-01,4.1038316882e-02,6.7698687315e-01,2.2018090033e-02,6.4111161232e-01,7.5361508131e-01,8.0230367184e-01,7.0625299215e-01,6.7156332731e-01,6.5314429998e-01
107,7.2729601463e-01,6.7279033134e-02,-1.4020990091e-01,4.1184329637e-02,6.7865087589e-01,2.1937371988e-02,6.3642048836e-01,7.4832206964e-01,7.9714548588e-01,7.0772677660e-01,6.7348396778e-01,6.5474188328e-01
108,7.1872576078e-01,6.7423930245e-02,-1.4541187044e-01,4.1755880839e-02,6.8135319153e-01,2.2128147358e-02,6.2789499760e-01,7.3901528120e-01,7.8926700354e-01,7.1066135168e-01,6.7619943619e-01,6.5719878674e-01
