step,loss_mean,loss_std,log10_loss_mean,log10_loss_std,cosine_similarity_mean,cosine_similarity_std,loss_replica_1,cosine_similarity_replica_1
141,2.0001909733e+00,0.0000000000e+00,3.0107146301e-01,0.0000000000e+00,3.2177165849e-04,0.0000000000e+00,2.0001909733e+00,3.2177165849e-04
142,2.0001912117e+00,0.0000000000e+00,3.0107151477e-01,0.0000000000e+00,3.2177189132e-04,0.0000000000e+00,2.0001912117e+00,3.2177189132e-04
143,2.0001912117e+00,0.0000000000e+00,3.0107151477e-01,0.0000000000e+00,3.2177206594e-04,0.0000000000e+00,2.0001912117e+00,3.2177206594e-04
144,2.0001912117e+00,0.0000000000e+00,3.0107151477e-01,0.0000000000e+00,3.2177229878e-04,0.0000000000e+00,2.0001912117e+00,3.2177229878e-04
145,2.0001912117e+00,0.0000000000e+00,3.0107151477e-01,0.0000000000e+00,3.2177241519e-04,0.0000000000e+00,2.0001912117e+00,3.2177241519e-04
146,2.0001912117e+00,0.0000000000e+00,3.0107151477e-01,0.0000000000e+00,3.2177290996e-04,0.0000000000e+00,2.0001912117e+00,3.2177290996e-04
147,2.0001909733e+00,0.0000000000e+00,3.0107146301e-01,0.0000000000e+00,3.2177308458e-04,0.0000000000e+00,2.0001909733e+00,3.2177308458e-04
148,2.0001909733e+00,0.0000000000e+00,3.0107146301e-01,0.0000000000e+00,3.2177314279e-04,0.0000000000e+00,2.0001909733e+00,3.2177314279e-04
149,2.0001909733e+00,0.0000000000e+00,3.0107146301e-01,0.0000000000e+00,3.2177346293e-04,0.0000000000e+00,2.0001909733e+00,3.2177346293e-04
150,2.0001909733e+00,0.0000000000e+00,3.0107146301e-01,0.0000000000e+00,3.2177355024e-04,0.0000000000e+00,2.0001909733e+00,3.2177355024e-04
151,2.0001909733e+00,0.0000000000e+00,3.0107146301e-01,0.0000000000e+00,3.2177389949e-04,0.0000000000e+00,2.0001909733e+00,3.2177389949e-04
152,2.0001909733e+00,0.0000000000e+00,3.0107146301e-01,0.0000000000e+00,3.2177410321e-04,0.0000000000e+00,2.0001909733e+00,3.2177410321e-04
153,2.0001912117e+00,0.0000000000e+00,3.0107151477e-01,0.0000000000e+00,3.2177413232e-04,0.0000000000e+00,2.0001912117e+00,3.2177413232e-04
154,2.0001912117e+00,0.0000000000e+00,3.0107151477e-01,0.0000000000e+00,3.2177445246e-04,0.0000000000e+00,2.0001912117e+00,3.2177445246e-04
155,2.0001909733e+00,0.0000000000e+00,3.0107146301e-01,0.0000000000e+00,3.2177474350e-04,0.0000000000e+00,2.0001909733e+00,3.2177474350e-04
156,2.0001912117e+00,0.0000000000e+00,3.0107151477e-01,0.0000000000e+00,3.2177497633e-04,0.0000000000e+00,2.0001912117e+00,3.2177497633e-04
157,2.0001909733e+00,0.0000000000e+00,3.0107146301e-01,0.0000000000e+00,3.2177518005e-04,0.0000000000e+00,2.0001909733e+00,3.2177518005e-04
158,2.0001909733e+00,0.0000000000e+00,3.0107146301e-01,0.0000000000e+00,3.2177541289e-04,0.0000000000e+00,2.0001909733e+00,3.2177541289e-04
159,2.0001909733e+00,0.0000000000e+00,3.0107146301e-01,0.0000000000e+00,3.2177564572e-04,0.0000000000e+00,2.0001909733e+00,3.2177564572e-04
160,2.0001912117e+00,0.0000000000e+00,3.0107151477e-01,0.0000000000e+00,3.2177593675e-04,0.0000000000e+00,2.0001912117e+00,3.2177593675e-04
161,2.0001909733e+00,0.0000000000e+00,3.0107146301e-01,0.0000000000e+00,3.2177628600e-04,0.0000000000e+00,2.0001909733e+00,3.2177628600e-04
162,2.0001912117e+00,0.0000000000e+00,3.0107151477e-01,0.0000000000e+00,3.2177608227e-04,0.0000000000e+00,2.0001912117e+00,3.2177608227e-04
163,2.0001912117e+00,0.0000000000e+00,3.0107151477e-01,0.0000000000e+00,3.2177614048e-04,0.0000000000e+00,2.0001912117e+00,3.2177614048e-04
164,2.0001909733e+00,0.0000000000e+00,3.0107146301e-01,0.0000000000e+00,3.2177666435e-04,0.0000000000e+00,2.0001909733e+00,3.2177666435e-04
165,2.0001909733e+00,0.0000000000e+00,3.0107146301e-01,0.0000000000e+00,3.2177698449e-04,0.0000000000e+00,2.0001909733e+00,3.2177698449e-04
