step,loss_mean,loss_std,log10_loss_mean,log10_loss_std,clean_loss_mean,clean_loss_std,log10_clean_loss_mean,log10_clean_loss_std,cosine_similarity_mean,cosine_similarity_std,loss_replica_1,clean_loss_replica_1,cosine_similarity_replica_1
601,1.2842671394e+06,0.0000000000e+00,6.1086553704e+00,0.0000000000e+00,1.2842672348e+06,0.0000000000e+00,6.1086554026e+00,0.0000000000e+00,2.0848180354e-01,0.0000000000e+00,1.2842671394e+06,1.2842672348e+06,2.0848180354e-01
602,1.2842907906e+06,0.0000000000e+00,6.1086633683e+00,0.0000000000e+00,1.2842907906e+06,0.0000000000e+00,6.1086633683e+00,0.0000000000e+00,2.0848022401e-01,0.0000000000e+00,1.2842907906e+06,1.2842907906e+06,2.0848022401e-01
603,1.2843149185e+06,0.0000000000e+00,6.1086715273e+00,0.0000000000e+00,1.2843149185e+06,0.0000000000e+00,6.1086715273e+00,0.0000000000e+00,2.0847861469e-01,0.0000000000e+00,1.2843149185e+06,1.2843149185e+06,2.0847861469e-01
604,1.2843377113e+06,0.0000000000e+00,6.1086792347e+00,0.0000000000e+00,1.2843377113e+06,0.0000000000e+00,6.1086792347e+00,0.0000000000e+00,2.0847705007e-01,0.0000000000e+00,1.2843377113e+06,1.2843377113e+06,2.0847705007e-01
605,1.2843614578e+06,0.0000000000e+00,6.1086872644e+00,0.0000000000e+00,1.2843614578e+06,0.0000000000e+00,6.1086872644e+00,0.0000000000e+00,2.0847550035e-01,0.0000000000e+00,1.2843614578e+06,1.2843614578e+06,2.0847550035e-01
606,1.2843843460e+06,0.0000000000e+00,6.1086950038e+00,0.0000000000e+00,1.2843843460e+06,0.0000000000e+00,6.1086950038e+00,0.0000000000e+00,2.0847399533e-01,0.0000000000e+00,1.2843843460e+06,1.2843843460e+06,2.0847399533e-01
607,1.2844070435e+06,0.0000000000e+00,6.1087026785e+00,0.0000000000e+00,1.2844070435e+06,0.0000000000e+00,6.1087026785e+00,0.0000000000e+00,2.0847244561e-01,0.0000000000e+00,1.2844070435e+06,1.2844070435e+06,2.0847244561e-01
608,1.2844292641e+06,0.0000000000e+00,6.1087101918e+00,0.0000000000e+00,1.2844293594e+06,0.0000000000e+00,6.1087102241e+00,0.0000000000e+00,2.0847097039e-01,0.0000000000e+00,1.2844292641e+06,1.2844293594e+06,2.0847097039e-01
609,1.2844514847e+06,0.0000000000e+00,6.1087177051e+00,0.0000000000e+00,1.2844514847e+06,0.0000000000e+00,6.1087177051e+00,0.0000000000e+00,2.0846949518e-01,0.0000000000e+00,1.2844514847e+06,1.2844514847e+06,2.0846949518e-01
610,1.2844735146e+06,0.0000000000e+00,6.1087251537e+00,0.0000000000e+00,1.2844735146e+06,0.0000000000e+00,6.1087251537e+00,0.0000000000e+00,2.0846801996e-01,0.0000000000e+00,1.2844735146e+06,1.2844735146e+06,2.0846801996e-01
611,1.2844952583e+06,0.0000000000e+00,6.1087325054e+00,0.0000000000e+00,1.2844952583e+06,0.0000000000e+00,6.1087325054e+00,0.0000000000e+00,2.0846657455e-01,0.0000000000e+00,1.2844952583e+06,1.2844952583e+06,2.0846657455e-01
612,1.2845165253e+06,0.0000000000e+00,6.1087396958e+00,0.0000000000e+00,1.2845165253e+06,0.0000000000e+00,6.1087396958e+00,0.0000000000e+00,2.0846514404e-01,0.0000000000e+00,1.2845165253e+06,1.2845165253e+06,2.0846514404e-01
613,1.2845382690e+06,0.0000000000e+00,6.1087470473e+00,0.0000000000e+00,1.2845382690e+06,0.0000000000e+00,6.1087470473e+00,0.0000000000e+00,2.0846377313e-01,0.0000000000e+00,1.2845382690e+06,1.2845382690e+06,2.0846377313e-01
614,1.2845589638e+06,0.0000000000e+00,6.1087540440e+00,0.0000000000e+00,1.2845589638e+06,0.0000000000e+00,6.1087540440e+00,0.0000000000e+00,2.0846234262e-01,0.0000000000e+00,1.2845589638e+06,1.2845589638e+06,2.0846234262e-01
615,1.2845800400e+06,0.0000000000e+00,6.1087611696e+00,0.0000000000e+00,1.2845800400e+06,0.0000000000e+00,6.1087611696e+00,0.0000000000e+00,2.0846094191e-01,0.0000000000e+00,1.2845800400e+06,1.2845800400e+06,2.0846094191e-01
616,1.2846005440e+06,0.0000000000e+00,6.1087681016e+00,0.0000000000e+00,1.2846005440e+06,0.0000000000e+00,6.1087681016e+00,0.0000000000e+00,2.0845958591e-01,0.0000000000e+00,1.2846005440e+06,1.2846005440e+06,2.0845958591e-01
617,1.2846208572e+06,0.0000000000e+00,6.1087749690e+00,0.0000000000e+00,1.2846208572e+06,0.0000000000e+00,6.1087749690e+00,0.0000000000e+00,2.0845824480e-01,0.0000000000e+00,1.2846208572e+06,1.2846208572e+06,2.0845824480e-01
618,1.2846408844e+06,0.0000000000e+00,6.1087817396e+00,0.0000000000e+00,1.2846409798e+06,0.0000000000e+00,6.1087817718e+00,0.0000000000e+00,2.0845688879e-01,0.0000000000e+00,1.2846408844e+06,1.2846409798e+06,2.0845688879e-01
619,1.2846609116e+06,0.0000000000e+00,6.1087885100e+00,0.0000000000e+00,1.2846607208e+06,0.0000000000e+00,6.1087884455e+00,0.0000000000e+00,2.0845553279e-01,0.0000000000e+00,1.2846609116e+06,1.2846607208e+06,2.0845553279e-01
620,1.2846807480e+06,0.0000000000e+00,6.1087952159e+00,0.0000000000e+00,1.2846807480e+06,0.0000000000e+00,6.1087952159e+00,0.0000000000e+00,2.0845425129e-01,0.0000000000e+00,1.2846807480e+06,1.2846807480e+06,2.0845425129e-01
621,1.2846999168e+06,0.0000000000e+00,6.1088016960e+00,0.0000000000e+00,1.2847000122e+06,0.0000000000e+00,6.1088017282e+00,0.0000000000e+00,2.0845293999e-01,0.0000000000e+00,1.2846999168e+06,1.2847000122e+06,2.0845293999e-01
622,1.2847193718e+06,0.0000000000e+00,6.1088082727e+00,0.0000000000e+00,1.2847194672e+06,0.0000000000e+00,6.1088083050e+00,0.0000000000e+00,2.0845167339e-01,0.0000000000e+00,1.2847193718e+06,1.2847194672e+06,2.0845167339e-01
623,1.2847386360e+06,0.0000000000e+00,6.1088147849e+00,0.0000000000e+00,1.2847387314e+06,0.0000000000e+00,6.1088148171e+00,0.0000000000e+00,2.0845040679e-01,0.0000000000e+00,1.2847386360e+06,1.2847387314e+06,2.0845040679e-01
624,1.2847575188e+06,0.0000000000e+00,6.1088211680e+00,0.0000000000e+00,1.2847575188e+06,0.0000000000e+00,6.1088211680e+00,0.0000000000e+00,2.0844911039e-01,0.0000000000e+00,1.2847575188e+06,1.2847575188e+06,2.0844911039e-01
625,1.2847760201e+06,0.0000000000e+00,6.1088274220e+00,0.0000000000e+00,1.2847761154e+06,0.0000000000e+00,6.1088274543e+00,0.0000000000e+00,2.0844790339e-01,0.0000000000e+00,1.2847760201e+06,1.2847761154e+06,2.0844790339e-01
626,1.2847946167e+06,0.0000000000e+00,6.1088337082e+00,0.0000000000e+00,1.2847946167e+06,0.0000000000e+00,6.1088337082e+00,0.0000000000e+00,2.0844665170e-01,0.0000000000e+00,1.2847946167e+06,1.2847946167e+06,2.0844665170e-01
627,1.2848127365e+06,0.0000000000e+00,6.1088398332e+00,0.0000000000e+00,1.2848127365e+06,0.0000000000e+00,6.1088398332e+00,0.0000000000e+00,2.0844544470e-01,0.0000000000e+00,1.2848127365e+06,1.2848127365e+06,2.0844544470e-01
628,1.2848312378e+06,0.0000000000e+00,6.1088460870e+00,0.0000000000e+00,1.2848312378e+06,0.0000000000e+00,6.1088460870e+00,0.0000000000e+00,2.0844420791e-01,0.0000000000e+00,1.2848312378e+06,1.2848312378e+06,2.0844420791e-01
629,1.2848491669e+06,0.0000000000e+00,6.1088521472e+00,0.0000000000e+00,1.2848492622e+06,0.0000000000e+00,6.1088521795e+00,0.0000000000e+00,2.0844303071e-01,0.0000000000e+00,1.2848491669e+06,1.2848492622e+06,2.0844303071e-01
630,1.2848669052e+06,0.0000000000e+00,6.1088581430e+00,0.0000000000e+00,1.2848667145e+06,0.0000000000e+00,6.1088580785e+00,0.0000000000e+00,2.0844186842e-01,0.0000000000e+00,1.2848669052e+06,1.2848667145e+06,2.0844186842e-01
631,1.2848842621e+06,0.0000000000e+00,6.1088640097e+00,0.0000000000e+00,1.2848842621e+06,0.0000000000e+00,6.1088640097e+00,0.0000000000e+00,2.0844067633e-01,0.0000000000e+00,1.2848842621e+06,1.2848842621e+06,2.0844067633e-01
632,1.2849017143e+06,0.0000000000e+00,6.1088699086e+00,0.0000000000e+00,1.2849017143e+06,0.0000000000e+00,6.1088699086e+00,0.0000000000e+00,2.0843954384e-01,0.0000000000e+00,1.2849017143e+06,1.2849017143e+06,2.0843954384e-01
633,1.2849187851e+06,0.0000000000e+00,6.1088756784e+00,0.0000000000e+00,1.2849188805e+06,0.0000000000e+00,6.1088757106e+00,0.0000000000e+00,2.0843838155e-01,0.0000000000e+00,1.2849187851e+06,1.2849188805e+06,2.0843838155e-01
634,1.2849361420e+06,0.0000000000e+00,6.1088815449e+00,0.0000000000e+00,1.2849361420e+06,0.0000000000e+00,6.1088815449e+00,0.0000000000e+00,2.0843729377e-01,0.0000000000e+00,1.2849361420e+06,1.2849361420e+06,2.0843729377e-01
635,1.2849527359e+06,0.0000000000e+00,6.1088871534e+00,0.0000000000e+00,1.2849530220e+06,0.0000000000e+00,6.1088872501e+00,0.0000000000e+00,2.0843614638e-01,0.0000000000e+00,1.2849527359e+06,1.2849530220e+06,2.0843614638e-01
636,1.2849695206e+06,0.0000000000e+00,6.1088928263e+00,0.0000000000e+00,1.2849695206e+06,0.0000000000e+00,6.1088928263e+00,0.0000000000e+00,2.0843505859e-01,0.0000000000e+00,1.2849695206e+06,1.2849695206e+06,2.0843505859e-01
637,1.2849862099e+06,0.0000000000e+00,6.1088984670e+00,0.0000000000e+00,1.2849862099e+06,0.0000000000e+00,6.1088984670e+00,0.0000000000e+00,2.0843392611e-01,0.0000000000e+00,1.2849862099e+06,1.2849862099e+06,2.0843392611e-01
638,1.2850024223e+06,0.0000000000e+00,6.1089039463e+00,0.0000000000e+00,1.2850024223e+06,0.0000000000e+00,6.1089039463e+00,0.0000000000e+00,2.0843282342e-01,0.0000000000e+00,1.2850024223e+06,1.2850024223e+06,2.0843282342e-01
639,1.2850186348e+06,0.0000000000e+00,6.1089094257e+00,0.0000000000e+00,1.2850186348e+06,0.0000000000e+00,6.1089094257e+00,0.0000000000e+00,2.0843173563e-01,0.0000000000e+00,1.2850186348e+06,1.2850186348e+06,2.0843173563e-01
640,1.2850347519e+06,0.0000000000e+00,6.1089148727e+00,0.0000000000e+00,1.2850347519e+06,0.0000000000e+00,6.1089148727e+00,0.0000000000e+00,2.0843069255e-01,0.0000000000e+00,1.2850347519e+06,1.2850347519e+06,2.0843069255e-01
641,1.2850504875e+06,0.0000000000e+00,6.1089201907e+00,0.0000000000e+00,1.2850504875e+06,0.0000000000e+00,6.1089201907e+00,0.0000000000e+00,2.0842964947e-01,0.0000000000e+00,1.2850504875e+06,1.2850504875e+06,2.0842964947e-01
642,1.2850664139e+06,0.0000000000e+00,6.1089255731e+00,0.0000000000e+00,1.2850664139e+06,0.0000000000e+00,6.1089255731e+00,0.0000000000e+00,2.0842862129e-01,0.0000000000e+00,1.2850664139e+06,1.2850664139e+06,2.0842862129e-01
643,1.2850818634e+06,0.0000000000e+00,6.1089307944e+00,0.0000000000e+00,1.2850819588e+06,0.0000000000e+00,6.1089308266e+00,0.0000000000e+00,2.0842757821e-01,0.0000000000e+00,1.2850818634e+06,1.2850819588e+06,2.0842757821e-01
644,1.2850972176e+06,0.0000000000e+00,6.1089359833e+00,0.0000000000e+00,1.2850974083e+06,0.0000000000e+00,6.1089360477e+00,0.0000000000e+00,2.0842653513e-01,0.0000000000e+00,1.2850972176e+06,1.2850974083e+06,2.0842653513e-01
645,1.2851124763e+06,0.0000000000e+00,6.1089411399e+00,0.0000000000e+00,1.2851124763e+06,0.0000000000e+00,6.1089411399e+00,0.0000000000e+00,2.0842556655e-01,0.0000000000e+00,1.2851124763e+06,1.2851124763e+06,2.0842556655e-01
646,1.2851273537e+06,0.0000000000e+00,6.1089461676e+00,0.0000000000e+00,1.2851275444e+06,0.0000000000e+00,6.1089462320e+00,0.0000000000e+00,2.0842452347e-01,0.0000000000e+00,1.2851273537e+06,1.2851275444e+06,2.0842452347e-01
647,1.2851424217e+06,0.0000000000e+00,6.1089512596e+00,0.0000000000e+00,1.2851424217e+06,0.0000000000e+00,6.1089512596e+00,0.0000000000e+00,2.0842354000e-01,0.0000000000e+00,1.2851424217e+06,1.2851424217e+06,2.0842354000e-01
648,1.2851572037e+06,0.0000000000e+00,6.1089562549e+00,0.0000000000e+00,1.2851572037e+06,0.0000000000e+00,6.1089562549e+00,0.0000000000e+00,2.0842257142e-01,0.0000000000e+00,1.2851572037e+06,1.2851572037e+06,2.0842257142e-01
649,1.2851717949e+06,0.0000000000e+00,6.1089611857e+00,0.0000000000e+00,1.2851719856e+06,0.0000000000e+00,6.1089612502e+00,0.0000000000e+00,2.0842160285e-01,0.0000000000e+00,1.2851717949e+06,1.2851719856e+06,2.0842160285e-01
650,1.2851864815e+06,0.0000000000e+00,6.1089661487e+00,0.0000000000e+00,1.2851864815e+06,0.0000000000e+00,6.1089661487e+00,0.0000000000e+00,2.0842064917e-01,0.0000000000e+00,1.2851864815e+06,1.2851864815e+06,2.0842064917e-01
651,1.2852007866e+06,0.0000000000e+00,6.1089709827e+00,0.0000000000e+00,1.2852007866e+06,0.0000000000e+00,6.1089709827e+00,0.0000000000e+00,2.0841968060e-01,0.0000000000e+00,1.2852007866e+06,1.2852007866e+06,2.0841968060e-01
652,1.2852147102e+06,0.0000000000e+00,6.1089756877e+00,0.0000000000e+00,1.2852149010e+06,0.0000000000e+00,6.1089757522e+00,0.0000000000e+00,2.0841874182e-01,0.0000000000e+00,1.2852147102e+06,1.2852149010e+06,2.0841874182e-01
653,1.2852287292e+06,0.0000000000e+00,6.1089804250e+00,0.0000000000e+00,1.2852289200e+06,0.0000000000e+00,6.1089804894e+00,0.0000000000e+00,2.0841778815e-01,0.0000000000e+00,1.2852287292e+06,1.2852289200e+06,2.0841778815e-01
654,1.2852430344e+06,0.0000000000e+00,6.1089852588e+00,0.0000000000e+00,1.2852430344e+06,0.0000000000e+00,6.1089852588e+00,0.0000000000e+00,2.0841684937e-01,0.0000000000e+00,1.2852430344e+06,1.2852430344e+06,2.0841684937e-01
655,1.2852571487e+06,0.0000000000e+00,6.1089900281e+00,0.0000000000e+00,1.2852571487e+06,0.0000000000e+00,6.1089900281e+00,0.0000000000e+00,2.0841595531e-01,0.0000000000e+00,1.2852571487e+06,1.2852571487e+06,2.0841595531e-01
656,1.2852705002e+06,0.0000000000e+00,6.1089945396e+00,0.0000000000e+00,1.2852705002e+06,0.0000000000e+00,6.1089945396e+00,0.0000000000e+00,2.0841503143e-01,0.0000000000e+00,1.2852705002e+06,1.2852705002e+06,2.0841503143e-01
657,1.2852840424e+06,0.0000000000e+00,6.1089991155e+00,0.0000000000e+00,1.2852840424e+06,0.0000000000e+00,6.1089991155e+00,0.0000000000e+00,2.0841413736e-01,0.0000000000e+00,1.2852840424e+06,1.2852840424e+06,2.0841413736e-01
658,1.2852975845e+06,0.0000000000e+00,6.1090036914e+00,0.0000000000e+00,1.2852977753e+06,0.0000000000e+00,6.1090037558e+00,0.0000000000e+00,2.0841327310e-01,0.0000000000e+00,1.2852975845e+06,1.2852977753e+06,2.0841327310e-01
659,1.2853107452e+06,0.0000000000e+00,6.1090081383e+00,0.0000000000e+00,1.2853108406e+06,0.0000000000e+00,6.1090081705e+00,0.0000000000e+00,2.0841237903e-01,0.0000000000e+00,1.2853107452e+06,1.2853108406e+06,2.0841237903e-01
660,1.2853242874e+06,0.0000000000e+00,6.1090127140e+00,0.0000000000e+00,1.2853242874e+06,0.0000000000e+00,6.1090127140e+00,0.0000000000e+00,2.0841151476e-01,0.0000000000e+00,1.2853242874e+06,1.2853242874e+06,2.0841151476e-01
661,1.2853369713e+06,0.0000000000e+00,6.1090169997e+00,0.0000000000e+00,1.2853369713e+06,0.0000000000e+00,6.1090169997e+00,0.0000000000e+00,2.0841063559e-01,0.0000000000e+00,1.2853369713e+06,1.2853369713e+06,2.0841063559e-01
662,1.2853502274e+06,0.0000000000e+00,6.1090214787e+00,0.0000000000e+00,1.2853502274e+06,0.0000000000e+00,6.1090214787e+00,0.0000000000e+00,2.0840978622e-01,0.0000000000e+00,1.2853502274e+06,1.2853502274e+06,2.0840978622e-01
663,1.2853625298e+06,0.0000000000e+00,6.1090256354e+00,0.0000000000e+00,1.2853626251e+06,0.0000000000e+00,6.1090256676e+00,0.0000000000e+00,2.0840893686e-01,0.0000000000e+00,1.2853625298e+06,1.2853626251e+06,2.0840893686e-01
664,1.2853754997e+06,0.0000000000e+00,6.1090300177e+00,0.0000000000e+00,1.2853754997e+06,0.0000000000e+00,6.1090300177e+00,0.0000000000e+00,2.0840810239e-01,0.0000000000e+00,1.2853754997e+06,1.2853754997e+06,2.0840810239e-01
665,1.2853882790e+06,0.0000000000e+00,6.1090343354e+00,0.0000000000e+00,1.2853882790e+06,0.0000000000e+00,6.1090343354e+00,0.0000000000e+00,2.0840728283e-01,0.0000000000e+00,1.2853882790e+06,1.2853882790e+06,2.0840728283e-01
666,1.2854007721e+06,0.0000000000e+00,6.1090385564e+00,0.0000000000e+00,1.2854007721e+06,0.0000000000e+00,6.1090385564e+00,0.0000000000e+00,2.0840640366e-01,0.0000000000e+00,1.2854007721e+06,1.2854007721e+06,2.0840640366e-01
667,1.2854127884e+06,0.0000000000e+00,6.1090426163e+00,0.0000000000e+00,1.2854127884e+06,0.0000000000e+00,6.1090426163e+00,0.0000000000e+00,2.0840558410e-01,0.0000000000e+00,1.2854127884e+06,1.2854127884e+06,2.0840558410e-01
668,1.2854252815e+06,0.0000000000e+00,6.1090468373e+00,0.0000000000e+00,1.2854252815e+06,0.0000000000e+00,6.1090468373e+00,0.0000000000e+00,2.0840479434e-01,0.0000000000e+00,1.2854252815e+06,1.2854252815e+06,2.0840479434e-01
669,1.2854374886e+06,0.0000000000e+00,6.1090509615e+00,0.0000000000e+00,1.2854374886e+06,0.0000000000e+00,6.1090509615e+00,0.0000000000e+00,2.0840400457e-01,0.0000000000e+00,1.2854374886e+06,1.2854374886e+06,2.0840400457e-01
670,1.2854494095e+06,0.0000000000e+00,6.1090549891e+00,0.0000000000e+00,1.2854495049e+06,0.0000000000e+00,6.1090550213e+00,0.0000000000e+00,2.0840318501e-01,0.0000000000e+00,1.2854494095e+06,1.2854495049e+06,2.0840318501e-01
671,1.2854612350e+06,0.0000000000e+00,6.1090589844e+00,0.0000000000e+00,1.2854612350e+06,0.0000000000e+00,6.1090589844e+00,0.0000000000e+00,2.0840239525e-01,0.0000000000e+00,1.2854612350e+06,1.2854612350e+06,2.0840239525e-01
672,1.2854729652e+06,0.0000000000e+00,6.1090629474e+00,0.0000000000e+00,1.2854729652e+06,0.0000000000e+00,6.1090629474e+00,0.0000000000e+00,2.0840166509e-01,0.0000000000e+00,1.2854729652e+06,1.2854729652e+06,2.0840166509e-01
673,1.2854847908e+06,0.0000000000e+00,6.1090669427e+00,0.0000000000e+00,1.2854847908e+06,0.0000000000e+00,6.1090669427e+00,0.0000000000e+00,2.0840086043e-01,0.0000000000e+00,1.2854847908e+06,1.2854847908e+06,2.0840086043e-01
674,1.2854965210e+06,0.0000000000e+00,6.1090709056e+00,0.0000000000e+00,1.2854965210e+06,0.0000000000e+00,6.1090709056e+00,0.0000000000e+00,2.0840007067e-01,0.0000000000e+00,1.2854965210e+06,1.2854965210e+06,2.0840007067e-01
675,1.2855075836e+06,0.0000000000e+00,6.1090746430e+00,0.0000000000e+00,1.2855075836e+06,0.0000000000e+00,6.1090746430e+00,0.0000000000e+00,2.0839932561e-01,0.0000000000e+00,1.2855075836e+06,1.2855075836e+06,2.0839932561e-01
676,1.2855190277e+06,0.0000000000e+00,6.1090785093e+00,0.0000000000e+00,1.2855191231e+06,0.0000000000e+00,6.1090785415e+00,0.0000000000e+00,2.0839859545e-01,0.0000000000e+00,1.2855190277e+06,1.2855191231e+06,2.0839859545e-01
677,1.2855304718e+06,0.0000000000e+00,6.1090823755e+00,0.0000000000e+00,1.2855303764e+06,0.0000000000e+00,6.1090823433e+00,0.0000000000e+00,2.0839779079e-01,0.0000000000e+00,1.2855304718e+06,1.2855303764e+06,2.0839779079e-01
678,1.2855415344e+06,0.0000000000e+00,6.1090861128e+00,0.0000000000e+00,1.2855415344e+06,0.0000000000e+00,6.1090861128e+00,0.0000000000e+00,2.0839709044e-01,0.0000000000e+00,1.2855415344e+06,1.2855415344e+06,2.0839709044e-01
679,1.2855527878e+06,0.0000000000e+00,6.1090899145e+00,0.0000000000e+00,1.2855527878e+06,0.0000000000e+00,6.1090899145e+00,0.0000000000e+00,2.0839637518e-01,0.0000000000e+00,1.2855527878e+06,1.2855527878e+06,2.0839637518e-01
680,1.2855634689e+06,0.0000000000e+00,6.1090935229e+00,0.0000000000e+00,1.2855634689e+06,0.0000000000e+00,6.1090935229e+00,0.0000000000e+00,2.0839563012e-01,0.0000000000e+00,1.2855634689e+06,1.2855634689e+06,2.0839563012e-01
681,1.2855743408e+06,0.0000000000e+00,6.1090971956e+00,0.0000000000e+00,1.2855743408e+06,0.0000000000e+00,6.1090971956e+00,0.0000000000e+00,2.0839492977e-01,0.0000000000e+00,1.2855743408e+06,1.2855743408e+06,2.0839492977e-01
682,1.2855854034e+06,0.0000000000e+00,6.1091009328e+00,0.0000000000e+00,1.2855854988e+06,0.0000000000e+00,6.1091009650e+00,0.0000000000e+00,2.0839418471e-01,0.0000000000e+00,1.2855854034e+06,1.2855854988e+06,2.0839418471e-01
683,1.2855958939e+06,0.0000000000e+00,6.1091044766e+00,0.0000000000e+00,1.2855958939e+06,0.0000000000e+00,6.1091044766e+00,0.0000000000e+00,2.0839348435e-01,0.0000000000e+00,1.2855958939e+06,1.2855958939e+06,2.0839348435e-01
684,1.2856064796e+06,0.0000000000e+00,6.1091080527e+00,0.0000000000e+00,1.2856064796e+06,0.0000000000e+00,6.1091080527e+00,0.0000000000e+00,2.0839279890e-01,0.0000000000e+00,1.2856064796e+06,1.2856064796e+06,2.0839279890e-01
685,1.2856169701e+06,0.0000000000e+00,6.1091115965e+00,0.0000000000e+00,1.2856169701e+06,0.0000000000e+00,6.1091115965e+00,0.0000000000e+00,2.0839208364e-01,0.0000000000e+00,1.2856169701e+06,1.2856169701e+06,2.0839208364e-01
686,1.2856272697e+06,0.0000000000e+00,6.1091150758e+00,0.0000000000e+00,1.2856272697e+06,0.0000000000e+00,6.1091150758e+00,0.0000000000e+00,2.0839139819e-01,0.0000000000e+00,1.2856272697e+06,1.2856272697e+06,2.0839139819e-01
687,1.2856374741e+06,0.0000000000e+00,6.1091185229e+00,0.0000000000e+00,1.2856374741e+06,0.0000000000e+00,6.1091185229e+00,0.0000000000e+00,2.0839072764e-01,0.0000000000e+00,1.2856374741e+06,1.2856374741e+06,2.0839072764e-01
688,1.2856477737e+06,0.0000000000e+00,6.1091220021e+00,0.0000000000e+00,1.2856477737e+06,0.0000000000e+00,6.1091220021e+00,0.0000000000e+00,2.0839007199e-01,0.0000000000e+00,1.2856477737e+06,1.2856477737e+06,2.0839007199e-01
689,1.2856578827e+06,0.0000000000e+00,6.1091254169e+00,0.0000000000e+00,1.2856579781e+06,0.0000000000e+00,6.1091254491e+00,0.0000000000e+00,2.0838935673e-01,0.0000000000e+00,1.2856578827e+06,1.2856579781e+06,2.0838935673e-01
690,1.2856682777e+06,0.0000000000e+00,6.1091289284e+00,0.0000000000e+00,1.2856682777e+06,0.0000000000e+00,6.1091289284e+00,0.0000000000e+00,2.0838874578e-01,0.0000000000e+00,1.2856682777e+06,1.2856682777e+06,2.0838874578e-01
691,1.2856777191e+06,0.0000000000e+00,6.1091321176e+00,0.0000000000e+00,1.2856777191e+06,0.0000000000e+00,6.1091321176e+00,0.0000000000e+00,2.0838804543e-01,0.0000000000e+00,1.2856777191e+06,1.2856777191e+06,2.0838804543e-01
692,1.2856877327e+06,0.0000000000e+00,6.1091355001e+00,0.0000000000e+00,1.2856877327e+06,0.0000000000e+00,6.1091355001e+00,0.0000000000e+00,2.0838740468e-01,0.0000000000e+00,1.2856877327e+06,1.2856877327e+06,2.0838740468e-01
693,1.2856974602e+06,0.0000000000e+00,6.1091387860e+00,0.0000000000e+00,1.2856974602e+06,0.0000000000e+00,6.1091387860e+00,0.0000000000e+00,2.0838676393e-01,0.0000000000e+00,1.2856974602e+06,1.2856974602e+06,2.0838676393e-01
694,1.2857070923e+06,0.0000000000e+00,6.1091420396e+00,0.0000000000e+00,1.2857072830e+06,0.0000000000e+00,6.1091421040e+00,0.0000000000e+00,2.0838613808e-01,0.0000000000e+00,1.2857070923e+06,1.2857072830e+06,2.0838613808e-01
695,1.2857165337e+06,0.0000000000e+00,6.1091452287e+00,0.0000000000e+00,1.2857166290e+06,0.0000000000e+00,6.1091452610e+00,0.0000000000e+00,2.0838548243e-01,0.0000000000e+00,1.2857165337e+06,1.2857166290e+06,2.0838548243e-01
696,1.2857262611e+06,0.0000000000e+00,6.1091485145e+00,0.0000000000e+00,1.2857262611e+06,0.0000000000e+00,6.1091485145e+00,0.0000000000e+00,2.0838487148e-01,0.0000000000e+00,1.2857262611e+06,1.2857262611e+06,2.0838487148e-01
697,1.2857357025e+06,0.0000000000e+00,6.1091517036e+00,0.0000000000e+00,1.2857357025e+06,0.0000000000e+00,6.1091517036e+00,0.0000000000e+00,2.0838423073e-01,0.0000000000e+00,1.2857357025e+06,1.2857357025e+06,2.0838423073e-01
698,1.2857451439e+06,0.0000000000e+00,6.1091548927e+00,0.0000000000e+00,1.2857451439e+06,0.0000000000e+00,6.1091548927e+00,0.0000000000e+00,2.0838361979e-01,0.0000000000e+00,1.2857451439e+06,1.2857451439e+06,2.0838361979e-01
699,1.2857541084e+06,0.0000000000e+00,6.1091579207e+00,0.0000000000e+00,1.2857541084e+06,0.0000000000e+00,6.1091579207e+00,0.0000000000e+00,2.0838300884e-01,0.0000000000e+00,1.2857541084e+06,1.2857541084e+06,2.0838300884e-01
700,1.2857633591e+06,0.0000000000e+00,6.1091610453e+00,0.0000000000e+00,1.2857634544e+06,0.0000000000e+00,6.1091610775e+00,0.0000000000e+00,2.0838239789e-01,0.0000000000e+00,1.2857633591e+06,1.2857634544e+06,2.0838239789e-01
701,1.2857727051e+06,0.0000000000e+00,6.1091642021e+00,0.0000000000e+00,1.2857726097e+06,0.0000000000e+00,6.1091641699e+00,0.0000000000e+00,2.0838178694e-01,0.0000000000e+00,1.2857727051e+06,1.2857726097e+06,2.0838178694e-01
702,1.2857817650e+06,0.0000000000e+00,6.1091672623e+00,0.0000000000e+00,1.2857817650e+06,0.0000000000e+00,6.1091672623e+00,0.0000000000e+00,2.0838117599e-01,0.0000000000e+00,1.2857817650e+06,1.2857817650e+06,2.0838117599e-01
703,1.2857905388e+06,0.0000000000e+00,6.1091702258e+00,0.0000000000e+00,1.2857905388e+06,0.0000000000e+00,6.1091702258e+00,0.0000000000e+00,2.0838060975e-01,0.0000000000e+00,1.2857905388e+06,1.2857905388e+06,2.0838060975e-01
704,1.2857998848e+06,0.0000000000e+00,6.1091733825e+00,0.0000000000e+00,1.2857998848e+06,0.0000000000e+00,6.1091733825e+00,0.0000000000e+00,2.0838002861e-01,0.0000000000e+00,1.2857998848e+06,1.2857998848e+06,2.0838002861e-01
705,1.2858082771e+06,0.0000000000e+00,6.1091762171e+00,0.0000000000e+00,1.2858080864e+06,0.0000000000e+00,6.1091761527e+00,0.0000000000e+00,2.0837941766e-01,0.0000000000e+00,1.2858082771e+06,1.2858080864e+06,2.0837941766e-01
