step,loss_mean,loss_std,log10_loss_mean,log10_loss_std,qy_mean,qy_std,loss_replica_1,loss_replica_2,loss_replica_3,qy_replica_1,qy_replica_2,qy_replica_3
445,1.9885690212e+00,8.4885867957e-03,2.9853670580e-01,1.8562940037e-03,3.2379057908e-04,7.2469935402e-04,1.9926335812e+00,1.9767544270e+00,1.9963190556e+00,5.9645761212e-05,1.3134493493e-03,-4.0172337322e-04
446,1.9885681470e+00,8.4893057747e-03,2.9853651421e-01,1.8564523202e-03,3.2378777420e-04,7.2467901820e-04,1.9926332235e+00,1.9767525196e+00,1.9963186979e+00,5.9659610997e-05,1.3134162873e-03,-4.0171257569e-04
447,1.9885676304e+00,8.4900247557e-03,2.9853640072e-01,1.8566103028e-03,3.2375765780e-04,7.2463530428e-04,1.9926332235e+00,1.9767509699e+00,1.9963186979e+00,5.9661229898e-05,1.3133222237e-03,-4.0171048022e-04
448,1.9885671933e+00,8.4907817979e-03,2.9853630454e-01,1.8567765988e-03,3.2372054072e-04,7.2458086003e-04,1.9926334620e+00,1.9767494202e+00,1.9963186979e+00,5.9664082073e-05,1.3132053427e-03,-4.0170780267e-04
449,1.9885664384e+00,8.4915923672e-03,2.9853613890e-01,1.8569548431e-03,3.2368498675e-04,7.2453098272e-04,1.9926332235e+00,1.9767475128e+00,1.9963185787e+00,5.9664667788e-05,1.3130968437e-03,-4.0170655120e-04
450,1.9885658820e+00,8.4925153395e-03,2.9853601653e-01,1.8571575995e-03,3.2365898248e-04,7.2449514435e-04,1.9926334620e+00,1.9767456055e+00,1.9963185787e+00,5.9665235312e-05,1.3130182633e-03,-4.0170655120e-04
451,1.9885650873e+00,8.4934728016e-03,2.9853584207e-01,1.8573680349e-03,3.2364478708e-04,7.2447524514e-04,1.9926332235e+00,1.9767434597e+00,1.9963185787e+00,5.9665489971e-05,1.3129749568e-03,-4.0170608554e-04
452,1.9885644913e+00,8.4944510919e-03,2.9853571098e-01,1.8575829468e-03,3.2363522041e-04,7.2446245520e-04,1.9926334620e+00,1.9767414331e+00,1.9963185787e+00,5.9665253502e-05,1.3129466679e-03,-4.0170626016e-04
453,1.9885636171e+00,8.4954275919e-03,2.9853551914e-01,1.8577976523e-03,3.2362393540e-04,7.2444223810e-04,1.9926332235e+00,1.9767391682e+00,1.9963184595e+00,5.9668651375e-05,1.3129058061e-03,-4.0170265129e-04
454,1.9885629416e+00,8.4963678221e-03,2.9853537073e-01,1.8580042518e-03,3.2359435257e-04,7.2440035955e-04,1.9926332235e+00,1.9767371416e+00,1.9963184595e+00,5.9669746406e-05,1.3128148858e-03,-4.0170157445e-04
455,1.9885621866e+00,8.4974186717e-03,2.9853520485e-01,1.8582351583e-03,3.2354281090e-04,7.2432938565e-04,1.9926332235e+00,1.9767348766e+00,1.9963184595e+00,5.9670332121e-05,1.3126593549e-03,-4.0170125430e-04
456,1.9885615905e+00,8.4982482927e-03,2.9853507390e-01,1.8584174536e-03,3.2346957596e-04,7.2422981206e-04,1.9926332235e+00,1.9767330885e+00,1.9963184595e+00,5.9670099290e-05,1.3124402612e-03,-4.0170163265e-04
457,1.9885608753e+00,8.4992438414e-03,2.9853491676e-01,1.8586362091e-03,3.2338279925e-04,7.2410972144e-04,1.9926332235e+00,1.9767309427e+00,1.9963184595e+00,5.9671150666e-05,1.3121776283e-03,-4.0170038119e-04
458,1.9885601203e+00,8.5000544280e-03,2.9853475111e-01,1.8588144590e-03,3.2329687747e-04,7.2397727922e-04,1.9926329851e+00,1.9767290354e+00,1.9963183403e+00,5.9682071878e-05,1.3118977658e-03,-4.0168920532e-04
459,1.9885592063e+00,8.5007371715e-03,2.9853455086e-01,1.8589649022e-03,3.2321128432e-04,7.2384058421e-04,1.9926326275e+00,1.9767271280e+00,1.9963178635e+00,5.9696132666e-05,1.3116120826e-03,-4.0167436237e-04
460,1.9885585308e+00,8.5015287196e-03,2.9853440259e-01,1.8591388826e-03,3.2311688483e-04,7.2370158162e-04,1.9926323891e+00,1.9767253399e+00,1.9963178635e+00,5.9702342696e-05,1.3113144087e-03,-4.0166609688e-04
461,1.9885580937e+00,8.5021371164e-03,2.9853430655e-01,1.8592725683e-03,3.2301534399e-04,7.2356155263e-04,1.9926323891e+00,1.9767240286e+00,1.9963178635e+00,5.9703339502e-05,1.3110077707e-03,-4.0166507824e-04
462,1.9885574977e+00,8.5027836006e-03,2.9853417577e-01,1.8594147961e-03,3.2291857133e-04,7.2342489643e-04,1.9926323891e+00,1.9767224789e+00,1.9963176250e+00,5.9706795582e-05,1.3107107952e-03,-4.0166187682e-04
463,1.9885571798e+00,8.5032260739e-03,2.9853410593e-01,1.8595120229e-03,3.2282822940e-04,7.2329996995e-04,1.9926323891e+00,1.9767215252e+00,1.9963176250e+00,5.9708007029e-05,1.3104374520e-03,-4.0166077088e-04
464,1.9885567824e+00,8.5037791665e-03,2.9853401863e-01,1.8596335565e-03,3.2275453244e-04,7.2319895615e-04,1.9926323891e+00,1.9767203331e+00,1.9963176250e+00,5.9708279878e-05,1.3102157973e-03,-4.0166047984e-04
465,1.9885565042e+00,8.5041663320e-03,2.9853395751e-01,1.8597186303e-03,3.2270355344e-04,7.2312874314e-04,1.9926323891e+00,1.9767194986e+00,1.9963176250e+00,5.9708574554e-05,1.3100620126e-03,-4.0165992687e-04
466,1.9885561466e+00,8.5046641171e-03,2.9853387894e-01,1.8598280111e-03,3.2267581143e-04,7.2309113979e-04,1.9926323891e+00,1.9767184258e+00,1.9963176250e+00,5.9708614572e-05,1.3099791249e-03,-4.0166030522e-04
467,1.9885559082e+00,8.5051791212e-03,2.9853382639e-01,1.8599410026e-03,3.2266892958e-04,7.2307564059e-04,1.9926323891e+00,1.9767174721e+00,1.9963178635e+00,5.9713027440e-05,1.3099495554e-03,-4.0165579412e-04
468,1.9885555108e+00,8.5054003593e-03,2.9853373940e-01,1.8599898397e-03,3.2266547957e-04,7.2306845992e-04,1.9926321507e+00,1.9767167568e+00,1.9963176250e+00,5.9714842791e-05,1.3099355856e-03,-4.0165398968e-04
469,1.9885552724e+00,8.5057322167e-03,2.9853368702e-01,1.8600627605e-03,3.2265864502e-04,7.2305807854e-04,1.9926321507e+00,1.9767160416e+00,1.9963176250e+00,5.9715468524e-05,1.3099135831e-03,-4.0165311657e-04
470,1.9885551929e+00,8.5057512630e-03,2.9853366964e-01,1.8600670321e-03,3.2264548281e-04,7.2304093913e-04,1.9926321507e+00,1.9767159224e+00,1.9963175058e+00,5.9714981035e-05,1.3098752825e-03,-4.0165381506e-04
471,1.9885551532e+00,8.5058237900e-03,2.9853366089e-01,1.8600829075e-03,3.2263474714e-04,7.2302202076e-04,1.9926320314e+00,1.9767158031e+00,1.9963176250e+00,5.9717989643e-05,1.3098368654e-03,-4.0165061364e-04
472,1.9885553916e+00,8.5056234270e-03,2.9853371315e-01,1.8600388917e-03,3.2262989650e-04,7.2301313632e-04,1.9926323891e+00,1.9767162800e+00,1.9963175058e+00,5.9719881392e-05,1.3098189374e-03,-4.0164912934e-04
473,1.9885554711e+00,8.5052897402e-03,2.9853373082e-01,1.8599656444e-03,3.2263615503e-04,7.2302117970e-04,1.9926320314e+00,1.9767168760e+00,1.9963175058e+00,5.9720234276e-05,1.3098369818e-03,-4.0164875099e-04
474,1.9885557890e+00,8.5048472644e-03,2.9853380066e-01,1.8598684169e-03,3.2265450742e-04,7.2304594264e-04,1.9926320314e+00,1.9767178297e+00,1.9963175058e+00,5.9720547142e-05,1.3098915806e-03,-4.0164860548e-04
475,1.9885561069e+00,8.5044047893e-03,2.9853387051e-01,1.8597711896e-03,3.2267784142e-04,7.2307774450e-04,1.9926320314e+00,1.9767187834e+00,1.9963175058e+00,5.9720408899e-05,1.3099615462e-03,-4.0164843085e-04
476,1.9885566235e+00,8.5039088299e-03,2.9853398379e-01,1.8596621346e-03,3.2269981966e-04,7.2310471436e-04,1.9926323891e+00,1.9767199755e+00,1.9963175058e+00,5.9722693550e-05,1.3100230135e-03,-4.0164624806e-04
477,1.9885571003e+00,8.5032451179e-03,2.9853408855e-01,1.8595162940e-03,3.2271090943e-04,7.2311907001e-04,1.9926323891e+00,1.9767214060e+00,1.9963175058e+00,5.9723221057e-05,1.3100551441e-03,-4.0164563688e-04
478,1.9885577758e+00,8.5023048621e-03,2.9853423697e-01,1.8593096872e-03,3.2271352635e-04,7.2312239392e-04,1.9926323891e+00,1.9767234325e+00,1.9963175058e+00,5.9723533923e-05,1.3100625947e-03,-4.0164554957e-04
479,1.9885583321e+00,8.5015305363e-03,2.9853435919e-01,1.8591395412e-03,3.2271430609e-04,7.2312328715e-04,1.9926323891e+00,1.9767251015e+00,1.9963175058e+00,5.9723632148e-05,1.3100646902e-03,-4.0164540405e-04
480,1.9885591269e+00,8.5004243605e-03,2.9853453380e-01,1.8588964766e-03,3.2271879657e-04,7.2313035487e-04,1.9926323891e+00,1.9767274857e+00,1.9963175058e+00,5.9723162849e-05,1.3100794749e-03,-4.0164624806e-04
481,1.9885597626e+00,8.4995394232e-03,2.9853467348e-01,1.8587020258e-03,3.2273366014e-04,7.2314740033e-04,1.9926323891e+00,1.9767293930e+00,1.9963175058e+00,5.9725174651e-05,1.3101194054e-03,-4.0164359962e-04
482,1.9885604779e+00,8.4985438724e-03,2.9853483063e-01,1.8584832698e-03,3.2275238239e-04,7.2317239451e-04,1.9926323891e+00,1.9767315388e+00,1.9963175058e+00,5.9725723986e-05,1.3101747027e-03,-4.0164327947e-04
483,1.9885614316e+00,8.4972164771e-03,2.9853504015e-01,1.8581915966e-03,3.2277069234e-04,7.2319702049e-04,1.9926323891e+00,1.9767343998e+00,1.9963175058e+00,5.9726055042e-05,1.3102290686e-03,-4.0164304664e-04
484,1.9885623455e+00,8.4959443963e-03,2.9853524095e-01,1.8579120783e-03,3.2278309542e-04,7.2321486755e-04,1.9926323891e+00,1.9767371416e+00,1.9963175058e+00,5.9725429310e-05,1.3102676021e-03,-4.0164374514e-04
485,1.9885632992e+00,8.4941935891e-03,2.9853545087e-01,1.8575276780e-03,3.2279404210e-04,7.2322485464e-04,1.9926321507e+00,1.9767405987e+00,1.9963171482e+00,5.9728496126e-05,1.3102933299e-03,-4.0163969970e-04
486,1.9885644515e+00,8.4925896790e-03,2.9853570404e-01,1.8571752470e-03,3.2279884545e-04,7.2323082298e-04,1.9926321507e+00,1.9767440557e+00,1.9963171482e+00,5.9729081840e-05,1.3103068341e-03,-4.0163937956e-04
487,1.9885657231e+00,8.4908198584e-03,2.9853598341e-01,1.8567863607e-03,3.2280337958e-04,7.2323678600e-04,1.9926321507e+00,1.9767478704e+00,1.9963171482e+00,5.9729238274e-05,1.3103201054e-03,-4.0163920494e-04
488,1.9885671139e+00,8.4888841309e-03,2.9853628896e-01,1.8563610202e-03,3.2280978970e-04,7.2324514087e-04,1.9926321507e+00,1.9767520428e+00,1.9963171482e+00,5.9729609347e-05,1.3103387319e-03,-4.0163897211e-04
489,1.9885687033e+00,8.4868550600e-03,2.9853663800e-01,1.8559149975e-03,3.2281465489e-04,7.2325296944e-04,1.9926321507e+00,1.9767565727e+00,1.9963173866e+00,5.9728867200e-05,1.3103550300e-03,-4.0163993253e-04
490,1.9885702928e+00,8.4844596645e-03,2.9853698737e-01,1.8553888286e-03,3.2281806489e-04,7.2325469940e-04,1.9926321507e+00,1.9767615795e+00,1.9963171482e+00,5.9731035435e-05,1.3103609672e-03,-4.0163780795e-04
491,1.9885718822e+00,8.4822474595e-03,2.9853733657e-01,1.8549027407e-03,3.2281571233e-04,7.2325082620e-04,1.9926321507e+00,1.9767663479e+00,1.9963171482e+00,5.9731544752e-05,1.3103529345e-03,-4.0163734229e-04
492,1.9885736307e+00,8.4798140555e-03,2.9853772070e-01,1.8543680500e-03,3.2281199310e-04,7.2324548662e-04,1.9926321507e+00,1.9767715931e+00,1.9963171482e+00,5.9731679357e-05,1.3103414094e-03,-4.0163710946e-04
493,1.9885752201e+00,8.4776018898e-03,2.9853806990e-01,1.8538819732e-03,3.2281394184e-04,7.2324875004e-04,1.9926321507e+00,1.9767763615e+00,1.9963171482e+00,5.9731151850e-05,1.3103481615e-03,-4.0163748781e-04
494,1.9885768493e+00,8.4752601230e-03,2.9853842790e-01,1.8533674454e-03,3.2283088634e-04,7.2326805732e-04,1.9926320314e+00,1.9767813683e+00,1.9963171482e+00,5.9733731177e-05,1.3103934471e-03,-4.0163451922e-04
495,1.9885781209e+00,8.4731758866e-03,2.9853870755e-01,1.8529096417e-03,3.2286381490e-04,7.2330214578e-04,1.9926316738e+00,1.9767856598e+00,1.9963170290e+00,5.9743750171e-05,1.3104757527e-03,-4.0162805817e-04
496,1.9885793527e+00,8.4712212885e-03,2.9853897841e-01,1.8524802990e-03,3.2290150678e-04,7.2334349664e-04,1.9926314354e+00,1.9767897129e+00,1.9963169098e+00,5.9756795963e-05,1.3105724938e-03,-4.0162476944e-04
497,1.9885805845e+00,8.4693583085e-03,2.9853924917e-01,1.8520710018e-03,3.2293310505e-04,7.2338006910e-04,1.9926311970e+00,1.9767936468e+00,1.9963169098e+00,5.9764453908e-05,1.3106568949e-03,-4.0162203368e-04
498,1.9885817766e+00,8.4676992595e-03,2.9853951107e-01,1.8517064646e-03,3.2295006531e-04,7.2340337572e-04,1.9926311970e+00,1.9767972231e+00,1.9963169098e+00,5.9764315665e-05,1.3107080013e-03,-4.0162212099e-04
499,1.9885828098e+00,8.4660039211e-03,2.9853973829e-01,1.8513341516e-03,3.2295863639e-04,7.2341038049e-04,1.9926310778e+00,1.9768006802e+00,1.9963166714e+00,5.9768084611e-05,1.3107267441e-03,-4.0161891957e-04
500,1.9885840019e+00,8.4643448918e-03,2.9854000019e-01,1.8509696200e-03,3.2295787241e-04,7.2340822222e-04,1.9926310778e+00,1.9768042564e+00,1.9963166714e+00,5.9769023210e-05,1.3107227860e-03,-4.0161819197e-04
