step,loss_mean,loss_std,log10_loss_mean,log10_loss_std,clean_loss_mean,clean_loss_std,log10_clean_loss_mean,log10_clean_loss_std,cosine_similarity_mean,cosine_similarity_std,loss_replica_1,clean_loss_replica_1,cosine_similarity_replica_1
416,2.2290370941e+06,0.0000000000e+00,6.3481172958e+00,0.0000000000e+00,2.2293167114e+06,0.0000000000e+00,6.3481717716e+00,0.0000000000e+00,2.9307204485e-01,0.0000000000e+00,2.2290370941e+06,2.2293167114e+06,2.9307204485e-01
417,2.2291711807e+06,0.0000000000e+00,6.3481434198e+00,0.0000000000e+00,2.2294504166e+06,0.0000000000e+00,6.3481978180e+00,0.0000000000e+00,2.9306480289e-01,0.0000000000e+00,2.2291711807e+06,2.2294504166e+06,2.9306480289e-01
418,2.2293024063e+06,0.0000000000e+00,6.3481689848e+00,0.0000000000e+00,2.2295820236e+06,0.0000000000e+00,6.3482234541e+00,0.0000000000e+00,2.9305770993e-01,0.0000000000e+00,2.2293024063e+06,2.2295820236e+06,2.9305770993e-01
419,2.2294324875e+06,0.0000000000e+00,6.3481943254e+00,0.0000000000e+00,2.2297122955e+06,0.0000000000e+00,6.3482488287e+00,0.0000000000e+00,2.9305067658e-01,0.0000000000e+00,2.2294324875e+06,2.2297122955e+06,2.9305067658e-01
420,2.2295604706e+06,0.0000000000e+00,6.3482192559e+00,0.0000000000e+00,2.2298400879e+06,0.0000000000e+00,6.3482737189e+00,0.0000000000e+00,2.9304376245e-01,0.0000000000e+00,2.2295604706e+06,2.2298400879e+06,2.9304376245e-01
421,2.2296865463e+06,0.0000000000e+00,6.3482438134e+00,0.0000000000e+00,2.2299659729e+06,0.0000000000e+00,6.3482982362e+00,0.0000000000e+00,2.9303693771e-01,0.0000000000e+00,2.2296865463e+06,2.2299659729e+06,2.9303693771e-01
422,2.2298107147e+06,0.0000000000e+00,6.3482679980e+00,0.0000000000e+00,2.2300899506e+06,0.0000000000e+00,6.3483223806e+00,0.0000000000e+00,2.9303026199e-01,0.0000000000e+00,2.2298107147e+06,2.2300899506e+06,2.9303026199e-01
423,2.2299329758e+06,0.0000000000e+00,6.3482918098e+00,0.0000000000e+00,2.2302125931e+06,0.0000000000e+00,6.3483462638e+00,0.0000000000e+00,2.9302367568e-01,0.0000000000e+00,2.2299329758e+06,2.2302125931e+06,2.9302367568e-01
424,2.2300529480e+06,0.0000000000e+00,6.3483151746e+00,0.0000000000e+00,2.2303325653e+06,0.0000000000e+00,6.3483696256e+00,0.0000000000e+00,2.9301717877e-01,0.0000000000e+00,2.2300529480e+06,2.2303325653e+06,2.9301717877e-01
425,2.2301715851e+06,0.0000000000e+00,6.3483382781e+00,0.0000000000e+00,2.2304510117e+06,0.0000000000e+00,6.3483926891e+00,0.0000000000e+00,2.9301080108e-01,0.0000000000e+00,2.2301715851e+06,2.2304510117e+06,2.9301080108e-01
426,2.2302885056e+06,0.0000000000e+00,6.3483610461e+00,0.0000000000e+00,2.2305679321e+06,0.0000000000e+00,6.3484154543e+00,0.0000000000e+00,2.9300448298e-01,0.0000000000e+00,2.2302885056e+06,2.2305679321e+06,2.9300448298e-01
427,2.2304029465e+06,0.0000000000e+00,6.3483833301e+00,0.0000000000e+00,2.2306825638e+06,0.0000000000e+00,6.3484377726e+00,0.0000000000e+00,2.9299828410e-01,0.0000000000e+00,2.2304029465e+06,2.2306825638e+06,2.9299828410e-01
428,2.2305160522e+06,0.0000000000e+00,6.3484053531e+00,0.0000000000e+00,2.2307954788e+06,0.0000000000e+00,6.3484597556e+00,0.0000000000e+00,2.9299214482e-01,0.0000000000e+00,2.2305160522e+06,2.2307954788e+06,2.9299214482e-01
429,2.2306274414e+06,0.0000000000e+00,6.3484270406e+00,0.0000000000e+00,2.2309070587e+06,0.0000000000e+00,6.3484814776e+00,0.0000000000e+00,2.9298615456e-01,0.0000000000e+00,2.2306274414e+06,2.2309070587e+06,2.9298615456e-01
430,2.2307369232e+06,0.0000000000e+00,6.3484483558e+00,0.0000000000e+00,2.2310165405e+06,0.0000000000e+00,6.3485027901e+00,0.0000000000e+00,2.9298019409e-01,0.0000000000e+00,2.2307369232e+06,2.2310165405e+06,2.9298019409e-01
431,2.2308454514e+06,0.0000000000e+00,6.3484694842e+00,0.0000000000e+00,2.2311250687e+06,0.0000000000e+00,6.3485239159e+00,0.0000000000e+00,2.9297438264e-01,0.0000000000e+00,2.2308454514e+06,2.2311250687e+06,2.9297438264e-01
432,2.2309520721e+06,0.0000000000e+00,6.3484902404e+00,0.0000000000e+00,2.2312313080e+06,0.0000000000e+00,6.3485445952e+00,0.0000000000e+00,2.9296866059e-01,0.0000000000e+00,2.2309520721e+06,2.2312313080e+06,2.9296866059e-01
433,2.2310565948e+06,0.0000000000e+00,6.3485105871e+00,0.0000000000e+00,2.2313360214e+06,0.0000000000e+00,6.3485649765e+00,0.0000000000e+00,2.9296296835e-01,0.0000000000e+00,2.2310565948e+06,2.2313360214e+06,2.9296296835e-01
434,2.2311599731e+06,0.0000000000e+00,6.3485307101e+00,0.0000000000e+00,2.2314395905e+06,0.0000000000e+00,6.3485851341e+00,0.0000000000e+00,2.9295736551e-01,0.0000000000e+00,2.2311599731e+06,2.2314395905e+06,2.9295736551e-01
435,2.2312610626e+06,0.0000000000e+00,6.3485503867e+00,0.0000000000e+00,2.2315404892e+06,0.0000000000e+00,6.3486047711e+00,0.0000000000e+00,2.9295188189e-01,0.0000000000e+00,2.2312610626e+06,2.2315404892e+06,2.9295188189e-01
436,2.2313615799e+06,0.0000000000e+00,6.3485699510e+00,0.0000000000e+00,2.2316410065e+06,0.0000000000e+00,6.3486243330e+00,0.0000000000e+00,2.9294645786e-01,0.0000000000e+00,2.2313615799e+06,2.2316410065e+06,2.9294645786e-01
437,2.2314601898e+06,0.0000000000e+00,6.3485891433e+00,0.0000000000e+00,2.2317394257e+06,0.0000000000e+00,6.3486434857e+00,0.0000000000e+00,2.9294115305e-01,0.0000000000e+00,2.2314601898e+06,2.2317394257e+06,2.9294115305e-01
438,2.2315572739e+06,0.0000000000e+00,6.3486080377e+00,0.0000000000e+00,2.2318367004e+06,0.0000000000e+00,6.3486624149e+00,0.0000000000e+00,2.9293584824e-01,0.0000000000e+00,2.2315572739e+06,2.2318367004e+06,2.9293584824e-01
439,2.2316530228e+06,0.0000000000e+00,6.3486266714e+00,0.0000000000e+00,2.2319324493e+06,0.0000000000e+00,6.3486810463e+00,0.0000000000e+00,2.9293072224e-01,0.0000000000e+00,2.2316530228e+06,2.2319324493e+06,2.9293072224e-01
440,2.2317470551e+06,0.0000000000e+00,6.3486449704e+00,0.0000000000e+00,2.2320264816e+06,0.0000000000e+00,6.3486993429e+00,0.0000000000e+00,2.9292562604e-01,0.0000000000e+00,2.2317470551e+06,2.2320264816e+06,2.9292562604e-01
441,2.2318397522e+06,0.0000000000e+00,6.3486630087e+00,0.0000000000e+00,2.2321189880e+06,0.0000000000e+00,6.3487173419e+00,0.0000000000e+00,2.9292064905e-01,0.0000000000e+00,2.2318397522e+06,2.2321189880e+06,2.9292064905e-01
442,2.2319309235e+06,0.0000000000e+00,6.3486807494e+00,0.0000000000e+00,2.2322105408e+06,0.0000000000e+00,6.3487351546e+00,0.0000000000e+00,2.9291567206e-01,0.0000000000e+00,2.2319309235e+06,2.2322105408e+06,2.9291567206e-01
443,2.2320209503e+06,0.0000000000e+00,6.3486982667e+00,0.0000000000e+00,2.2323005676e+06,0.0000000000e+00,6.3487526697e+00,0.0000000000e+00,2.9291078448e-01,0.0000000000e+00,2.2320209503e+06,2.2323005676e+06,2.9291078448e-01
444,2.2321094513e+06,0.0000000000e+00,6.3487154864e+00,0.0000000000e+00,2.2323884964e+06,0.0000000000e+00,6.3487697759e+00,0.0000000000e+00,2.9290601611e-01,0.0000000000e+00,2.2321094513e+06,2.2323884964e+06,2.9290601611e-01
445,2.2321968079e+06,0.0000000000e+00,6.3487324827e+00,0.0000000000e+00,2.2324760437e+06,0.0000000000e+00,6.3487868072e+00,0.0000000000e+00,2.9290127754e-01,0.0000000000e+00,2.2321968079e+06,2.2324760437e+06,2.9290127754e-01
446,2.2322824478e+06,0.0000000000e+00,6.3487491445e+00,0.0000000000e+00,2.2325620651e+06,0.0000000000e+00,6.3488035411e+00,0.0000000000e+00,2.9289665818e-01,0.0000000000e+00,2.2322824478e+06,2.2325620651e+06,2.9289665818e-01
447,2.2323673248e+06,0.0000000000e+00,6.3487656571e+00,0.0000000000e+00,2.2326465607e+06,0.0000000000e+00,6.3488199775e+00,0.0000000000e+00,2.9289206862e-01,0.0000000000e+00,2.2323673248e+06,2.2326465607e+06,2.9289206862e-01
448,2.2324504852e+06,0.0000000000e+00,6.3487818352e+00,0.0000000000e+00,2.2327299118e+06,0.0000000000e+00,6.3488361906e+00,0.0000000000e+00,2.9288753867e-01,0.0000000000e+00,2.2324504852e+06,2.2327299118e+06,2.9288753867e-01
449,2.2325325012e+06,0.0000000000e+00,6.3487977901e+00,0.0000000000e+00,2.2328119278e+06,0.0000000000e+00,6.3488521435e+00,0.0000000000e+00,2.9288309813e-01,0.0000000000e+00,2.2325325012e+06,2.2328119278e+06,2.9288309813e-01
450,2.2326135635e+06,0.0000000000e+00,6.3488135588e+00,0.0000000000e+00,2.2328929901e+06,0.0000000000e+00,6.3488679103e+00,0.0000000000e+00,2.9287874699e-01,0.0000000000e+00,2.2326135635e+06,2.2328929901e+06,2.9287874699e-01
451,2.2326927185e+06,0.0000000000e+00,6.3488289560e+00,0.0000000000e+00,2.2329723358e+06,0.0000000000e+00,6.3488833427e+00,0.0000000000e+00,2.9287442565e-01,0.0000000000e+00,2.2326927185e+06,2.2329723358e+06,2.9287442565e-01
452,2.2327709198e+06,0.0000000000e+00,6.3488441672e+00,0.0000000000e+00,2.2330505371e+06,0.0000000000e+00,6.3488985519e+00,0.0000000000e+00,2.9287019372e-01,0.0000000000e+00,2.2327709198e+06,2.2330505371e+06,2.9287019372e-01
453,2.2328481674e+06,0.0000000000e+00,6.3488591923e+00,0.0000000000e+00,2.2331275940e+06,0.0000000000e+00,6.3489135380e+00,0.0000000000e+00,2.9286602139e-01,0.0000000000e+00,2.2328481674e+06,2.2331275940e+06,2.9286602139e-01
454,2.2329250336e+06,0.0000000000e+00,6.3488741427e+00,0.0000000000e+00,2.2332040787e+06,0.0000000000e+00,6.3489284124e+00,0.0000000000e+00,2.9286190867e-01,0.0000000000e+00,2.2329250336e+06,2.2332040787e+06,2.9286190867e-01
455,2.2329992294e+06,0.0000000000e+00,6.3488885732e+00,0.0000000000e+00,2.2332790375e+06,0.0000000000e+00,6.3489429895e+00,0.0000000000e+00,2.9285785556e-01,0.0000000000e+00,2.2329992294e+06,2.2332790375e+06,2.9285785556e-01
456,2.2330730438e+06,0.0000000000e+00,6.3489029291e+00,0.0000000000e+00,2.2333524704e+06,0.0000000000e+00,6.3489572694e+00,0.0000000000e+00,2.9285386205e-01,0.0000000000e+00,2.2330730438e+06,2.2333524704e+06,2.9285386205e-01
457,2.2331457138e+06,0.0000000000e+00,6.3489170619e+00,0.0000000000e+00,2.2334249496e+06,0.0000000000e+00,6.3489713633e+00,0.0000000000e+00,2.9284992814e-01,0.0000000000e+00,2.2331457138e+06,2.2334249496e+06,2.9284992814e-01
458,2.2332170486e+06,0.0000000000e+00,6.3489309346e+00,0.0000000000e+00,2.2334964752e+06,0.0000000000e+00,6.3489852714e+00,0.0000000000e+00,2.9284605384e-01,0.0000000000e+00,2.2332170486e+06,2.2334964752e+06,2.9284605384e-01
459,2.2332870483e+06,0.0000000000e+00,6.3489445473e+00,0.0000000000e+00,2.2335664749e+06,0.0000000000e+00,6.3489988824e+00,0.0000000000e+00,2.9284223914e-01,0.0000000000e+00,2.2332870483e+06,2.2335664749e+06,2.9284223914e-01
460,2.2333564758e+06,0.0000000000e+00,6.3489580483e+00,0.0000000000e+00,2.2336360931e+06,0.0000000000e+00,6.3490124187e+00,0.0000000000e+00,2.9283848405e-01,0.0000000000e+00,2.2333564758e+06,2.2336360931e+06,2.9283848405e-01
461,2.2334249496e+06,0.0000000000e+00,6.3489713633e+00,0.0000000000e+00,2.2337045670e+06,0.0000000000e+00,6.3490257322e+00,0.0000000000e+00,2.9283478856e-01,0.0000000000e+00,2.2334249496e+06,2.2337045670e+06,2.9283478856e-01
462,2.2334920883e+06,0.0000000000e+00,6.3489844184e+00,0.0000000000e+00,2.2337709427e+06,0.0000000000e+00,6.3490386373e+00,0.0000000000e+00,2.9283115268e-01,0.0000000000e+00,2.2334920883e+06,2.2337709427e+06,2.9283115268e-01
463,2.2335584641e+06,0.0000000000e+00,6.3489973247e+00,0.0000000000e+00,2.2338376999e+06,0.0000000000e+00,6.3490516161e+00,0.0000000000e+00,2.9282757640e-01,0.0000000000e+00,2.2335584641e+06,2.2338376999e+06,2.9282757640e-01
464,2.2336235046e+06,0.0000000000e+00,6.3490099711e+00,0.0000000000e+00,2.2339027405e+06,0.0000000000e+00,6.3490642609e+00,0.0000000000e+00,2.9282402992e-01,0.0000000000e+00,2.2336235046e+06,2.2339027405e+06,2.9282402992e-01
465,2.2336879730e+06,0.0000000000e+00,6.3490225058e+00,0.0000000000e+00,2.2339672089e+06,0.0000000000e+00,6.3490767941e+00,0.0000000000e+00,2.9282060266e-01,0.0000000000e+00,2.2336879730e+06,2.2339672089e+06,2.9282060266e-01
466,2.2337509155e+06,0.0000000000e+00,6.3490347435e+00,0.0000000000e+00,2.2340299606e+06,0.0000000000e+00,6.3490889932e+00,0.0000000000e+00,2.9281714559e-01,0.0000000000e+00,2.2337509155e+06,2.2340299606e+06,2.9281714559e-01
467,2.2338132858e+06,0.0000000000e+00,6.3490468696e+00,0.0000000000e+00,2.2340925217e+06,0.0000000000e+00,6.3491011548e+00,0.0000000000e+00,2.9281374812e-01,0.0000000000e+00,2.2338132858e+06,2.2340925217e+06,2.9281374812e-01
468,2.2338747025e+06,0.0000000000e+00,6.3490588100e+00,0.0000000000e+00,2.2341539383e+06,0.0000000000e+00,6.3491130937e+00,0.0000000000e+00,2.9281044006e-01,0.0000000000e+00,2.2338747025e+06,2.2341539383e+06,2.9281044006e-01
469,2.2339349747e+06,0.0000000000e+00,6.3490705275e+00,0.0000000000e+00,2.2342145920e+06,0.0000000000e+00,6.3491248839e+00,0.0000000000e+00,2.9280716181e-01,0.0000000000e+00,2.2339349747e+06,2.2342145920e+06,2.9280716181e-01
470,2.2339944839e+06,0.0000000000e+00,6.3490820964e+00,0.0000000000e+00,2.2342735291e+06,0.0000000000e+00,6.3491363402e+00,0.0000000000e+00,2.9280391335e-01,0.0000000000e+00,2.2339944839e+06,2.2342735291e+06,2.9280391335e-01
471,2.2340532303e+06,0.0000000000e+00,6.3490935167e+00,0.0000000000e+00,2.2343324661e+06,0.0000000000e+00,6.3491477961e+00,0.0000000000e+00,2.9280075431e-01,0.0000000000e+00,2.2340532303e+06,2.2343324661e+06,2.9280075431e-01
472,2.2341110229e+06,0.0000000000e+00,6.3491047513e+00,0.0000000000e+00,2.2343902588e+06,0.0000000000e+00,6.3491590293e+00,0.0000000000e+00,2.9279762506e-01,0.0000000000e+00,2.2341110229e+06,2.2343902588e+06,2.9279762506e-01
473,2.2341674805e+06,0.0000000000e+00,6.3491157261e+00,0.0000000000e+00,2.2344469070e+06,0.0000000000e+00,6.3491700398e+00,0.0000000000e+00,2.9279458523e-01,0.0000000000e+00,2.2341674805e+06,2.2344469070e+06,2.9279458523e-01
474,2.2342235565e+06,0.0000000000e+00,6.3491266265e+00,0.0000000000e+00,2.2345027924e+06,0.0000000000e+00,6.3491809017e+00,0.0000000000e+00,2.9279148579e-01,0.0000000000e+00,2.2342235565e+06,2.2345027924e+06,2.9279148579e-01
475,2.2342779160e+06,0.0000000000e+00,6.3491371929e+00,0.0000000000e+00,2.2345575333e+06,0.0000000000e+00,6.3491915409e+00,0.0000000000e+00,2.9278856516e-01,0.0000000000e+00,2.2342779160e+06,2.2345575333e+06,2.9278856516e-01
476,2.2343324661e+06,0.0000000000e+00,6.3491477961e+00,0.0000000000e+00,2.2346117020e+06,0.0000000000e+00,6.3492020687e+00,0.0000000000e+00,2.9278561473e-01,0.0000000000e+00,2.2343324661e+06,2.2346117020e+06,2.9278561473e-01
477,2.2343854904e+06,0.0000000000e+00,6.3491581025e+00,0.0000000000e+00,2.2346647263e+06,0.0000000000e+00,6.3492123738e+00,0.0000000000e+00,2.9278275371e-01,0.0000000000e+00,2.2343854904e+06,2.2346647263e+06,2.9278275371e-01
478,2.2344379425e+06,0.0000000000e+00,6.3491682974e+00,0.0000000000e+00,2.2347175598e+06,0.0000000000e+00,6.3492226416e+00,0.0000000000e+00,2.9277989268e-01,0.0000000000e+00,2.2344379425e+06,2.2347175598e+06,2.9277989268e-01
479,2.2344894409e+06,0.0000000000e+00,6.3491783067e+00,0.0000000000e+00,2.2347684860e+06,0.0000000000e+00,6.3492325385e+00,0.0000000000e+00,2.9277706146e-01,0.0000000000e+00,2.2344894409e+06,2.2347684860e+06,2.9277706146e-01
480,2.2345401764e+06,0.0000000000e+00,6.3491881676e+00,0.0000000000e+00,2.2348194122e+06,0.0000000000e+00,6.3492424351e+00,0.0000000000e+00,2.9277428985e-01,0.0000000000e+00,2.2345401764e+06,2.2348194122e+06,2.9277428985e-01
481,2.2345905304e+06,0.0000000000e+00,6.3491979540e+00,0.0000000000e+00,2.2348697662e+06,0.0000000000e+00,6.3492522203e+00,0.0000000000e+00,2.9277160764e-01,0.0000000000e+00,2.2345905304e+06,2.2348697662e+06,2.9277160764e-01
482,2.2346397400e+06,0.0000000000e+00,6.3492075178e+00,0.0000000000e+00,2.2349189758e+06,0.0000000000e+00,6.3492617830e+00,0.0000000000e+00,2.9276889563e-01,0.0000000000e+00,2.2346397400e+06,2.2349189758e+06,2.9276889563e-01
483,2.2346881866e+06,0.0000000000e+00,6.3492169332e+00,0.0000000000e+00,2.2349674225e+06,0.0000000000e+00,6.3492711971e+00,0.0000000000e+00,2.9276627302e-01,0.0000000000e+00,2.2346881866e+06,2.2349674225e+06,2.9276627302e-01
484,2.2347364426e+06,0.0000000000e+00,6.3492263112e+00,0.0000000000e+00,2.2350156784e+06,0.0000000000e+00,6.3492805740e+00,0.0000000000e+00,2.9276365042e-01,0.0000000000e+00,2.2347364426e+06,2.2350156784e+06,2.9276365042e-01
485,2.2347837448e+06,0.0000000000e+00,6.3492355038e+00,0.0000000000e+00,2.2350629807e+06,0.0000000000e+00,6.3492897654e+00,0.0000000000e+00,2.9276114702e-01,0.0000000000e+00,2.2347837448e+06,2.2350629807e+06,2.9276114702e-01
486,2.2348289490e+06,0.0000000000e+00,6.3492442884e+00,0.0000000000e+00,2.2351081848e+06,0.0000000000e+00,6.3492985489e+00,0.0000000000e+00,2.9275858402e-01,0.0000000000e+00,2.2348289490e+06,2.2351081848e+06,2.9275858402e-01
487,2.2348754883e+06,0.0000000000e+00,6.3492533323e+00,0.0000000000e+00,2.2351545334e+06,0.0000000000e+00,6.3493075546e+00,0.0000000000e+00,2.9275614023e-01,0.0000000000e+00,2.2348754883e+06,2.2351545334e+06,2.9275614023e-01
488,2.2349195480e+06,0.0000000000e+00,6.3492618941e+00,0.0000000000e+00,2.2351989746e+06,0.0000000000e+00,6.3493161895e+00,0.0000000000e+00,2.9275369644e-01,0.0000000000e+00,2.2349195480e+06,2.2351989746e+06,2.9275369644e-01
489,2.2349639893e+06,0.0000000000e+00,6.3492705300e+00,0.0000000000e+00,2.2352434158e+06,0.0000000000e+00,6.3493248243e+00,0.0000000000e+00,2.9275128245e-01,0.0000000000e+00,2.2349639893e+06,2.2352434158e+06,2.9275128245e-01
490,2.2350076675e+06,0.0000000000e+00,6.3492790174e+00,0.0000000000e+00,2.2352870941e+06,0.0000000000e+00,6.3493333106e+00,0.0000000000e+00,2.9274889827e-01,0.0000000000e+00,2.2350076675e+06,2.2352870941e+06,2.9274889827e-01
491,2.2350505829e+06,0.0000000000e+00,6.3492873564e+00,0.0000000000e+00,2.2353300095e+06,0.0000000000e+00,6.3493416486e+00,0.0000000000e+00,2.9274657369e-01,0.0000000000e+00,2.2350505829e+06,2.2353300095e+06,2.9274657369e-01
492,2.2350929260e+06,0.0000000000e+00,6.3492955840e+00,0.0000000000e+00,2.2353721619e+06,0.0000000000e+00,6.3493498382e+00,0.0000000000e+00,2.9274430871e-01,0.0000000000e+00,2.2350929260e+06,2.2353721619e+06,2.9274430871e-01
493,2.2351346970e+06,0.0000000000e+00,6.3493037003e+00,0.0000000000e+00,2.2354139328e+06,0.0000000000e+00,6.3493579535e+00,0.0000000000e+00,2.9274204373e-01,0.0000000000e+00,2.2351346970e+06,2.2354139328e+06,2.9274204373e-01
494,2.2351749420e+06,0.0000000000e+00,6.3493115200e+00,0.0000000000e+00,2.2354545593e+06,0.0000000000e+00,6.3493658463e+00,0.0000000000e+00,2.9273980856e-01,0.0000000000e+00,2.2351749420e+06,2.2354545593e+06,2.9273980856e-01
495,2.2352155685e+06,0.0000000000e+00,6.3493194137e+00,0.0000000000e+00,2.2354944229e+06,0.0000000000e+00,6.3493735907e+00,0.0000000000e+00,2.9273763299e-01,0.0000000000e+00,2.2352155685e+06,2.2354944229e+06,2.9273763299e-01
496,2.2352552414e+06,0.0000000000e+00,6.3493271219e+00,0.0000000000e+00,2.2355344772e+06,0.0000000000e+00,6.3493813721e+00,0.0000000000e+00,2.9273548722e-01,0.0000000000e+00,2.2352552414e+06,2.2355344772e+06,2.9273548722e-01
497,2.2352939606e+06,0.0000000000e+00,6.3493346447e+00,0.0000000000e+00,2.2355730057e+06,0.0000000000e+00,6.3493888569e+00,0.0000000000e+00,2.9273334146e-01,0.0000000000e+00,2.2352939606e+06,2.2355730057e+06,2.9273334146e-01
498,2.2353326797e+06,0.0000000000e+00,6.3493421674e+00,0.0000000000e+00,2.2356119156e+06,0.0000000000e+00,6.3493964157e+00,0.0000000000e+00,2.9273128510e-01,0.0000000000e+00,2.2353326797e+06,2.2356119156e+06,2.9273128510e-01
499,2.2353704453e+06,0.0000000000e+00,6.3493495046e+00,0.0000000000e+00,2.2356496811e+06,0.0000000000e+00,6.3494037520e+00,0.0000000000e+00,2.9272922873e-01,0.0000000000e+00,2.2353704453e+06,2.2356496811e+06,2.9272922873e-01
500,2.2354074478e+06,0.0000000000e+00,6.3493566936e+00,0.0000000000e+00,2.2356864929e+06,0.0000000000e+00,6.3494109030e+00,0.0000000000e+00,2.9272723198e-01,0.0000000000e+00,2.2354074478e+06,2.2356864929e+06,2.9272723198e-01
